"Kategori","Sub Kategori","Nama_Barang","NIBAR"," Nomor Register","Spesifikasi Nama Barang","Spesifikasi Lainnya","","Merek/tipe","Lokasi","Nomor Polisi","Nomor Rangka","Nomor Mesin","Nomor BPKB","Jumlah","Satuan","","Harga Satuan Perolehan Rp.","Nilai Perolehan Rp.","Cara Perolehan","Tanggal Perolehan","Status Penggunaan","","Keterangan","","No. BAST","Pengguna","Bidang","Link","Masa berlaku Pajak","Masa berlaku STNK","Ket"
"Alat Rumah Tangga","Alat Pemadam Kebakaran","Alat Pemadam/Portable","1101001135000000000000020101320502070010000001","1101001135000000000000020101320502070010000001","Alat Pemadam/Portable","    ","","Merk: abc / Carbon Dioxida (Co2) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,700,000.00","1,700,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Alat Pemadam Kebakaran","Alat Pemadam/Portable","1101001135000000000000020101320502070010000002","1101001135000000000000020101320502070010000002","Alat Pemadam/Portable","    ","","Merk: abc / Carbon Dioxida (Co2) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,700,000.00","1,700,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Alat Pemadam Kebakaran","Alat Pemadam/Portable","1101001135000000000000020101320502070010000003","1101001135000000000000020101320502070010000003","Alat Pemadam/Portable","    ","","Merk: abc / Carbon Dioxida (Co2) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,700,000.00","1,700,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Alat Pemadam Kebakaran","Alat Pemadam/Portable","1101001135000000000000020101320502070010000004","1101001135000000000000020101320502070010000004","Alat Pemadam/Portable","    ","","Merk: abc / Carbon Dioxida (Co2) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,700,000.00","1,700,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Alat Pemadam Kebakaran","Alat Pemadam/Portable","1101001135000000000000020101320502070010000005","1101001135000000000000020101320502070010000005","Alat Pemadam/Portable","    ","","Merk: abc / Carbon Dioxida (Co2) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,700,000.00","1,700,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Kerja Pejabat","Meja Kerja Pejabat Eselon III","1101001135000000000000020211320503010050000001","1101001135000000000000020211320503010050000001","Meja Kerja Pejabat Eselon III","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","12,865,000.00","12,865,000.00","Pengadaan APBD","12/31/2021","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Kerja Pejabat","Meja Kerja Pegawai Non Struktural","1101001135000000000000020161320503010080000001","1101001135000000000000020161320503010080000001","Meja Kerja Pegawai Non Struktural","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,600,000.00","6,600,000.00","Pengadaan APBD","12/31/2016","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","3 Partisi (12 Meja)","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Kerja Pejabat","Meja Kerja Pegawai Non Struktural","1101001135000000000000020161320503010080000002","1101001135000000000000020161320503010080000002","Meja Kerja Pegawai Non Struktural","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,600,000.00","6,600,000.00","Pengadaan APBD","12/31/2016","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","3 Partisi (12 Meja)","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Kerja Pejabat","Meja Kerja Pegawai Non Struktural","1101001135000000000000020161320503010080000003","1101001135000000000000020161320503010080000003","Meja Kerja Pegawai Non Struktural","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,600,000.00","6,600,000.00","Pengadaan APBD","12/31/2016","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","3 Partisi (12 Meja)","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Kerja Pejabat","Meja Kerja Pegawai Non Struktural","1101001135000000000000020161320503010080000004","1101001135000000000000020161320503010080000004","Meja Kerja Pegawai Non Struktural","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,600,000.00","6,600,000.00","Pengadaan APBD","12/31/2016","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","3 Partisi (12 Meja)","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Kerja Pejabat","Meja Kerja Pegawai Non Struktural","1101001135000000000000020161320503010080000005","1101001135000000000000020161320503010080000005","Meja Kerja Pegawai Non Struktural","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,600,000.00","6,600,000.00","Pengadaan APBD","12/31/2016","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","3 Partisi (12 Meja)","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Kerja Pejabat","Meja Kerja Pegawai Non Struktural","1101001135000000000000020161320503010080000006","1101001135000000000000020161320503010080000006","Meja Kerja Pegawai Non Struktural","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,600,000.00","6,600,000.00","Pengadaan APBD","12/31/2016","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","3 Partisi (12 Meja)","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Kerja Pejabat","Meja Kerja Pegawai Non Struktural","1101001135000000000000020161320503010080000007","1101001135000000000000020161320503010080000007","Meja Kerja Pegawai Non Struktural","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,600,000.00","6,600,000.00","Pengadaan APBD","12/31/2016","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","3 Partisi (12 Meja)","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Kerja Pejabat","Meja Kerja Pegawai Non Struktural","1101001135000000000000020161320503010080000008","1101001135000000000000020161320503010080000008","Meja Kerja Pegawai Non Struktural","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,600,000.00","6,600,000.00","Pengadaan APBD","12/31/2016","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","3 Partisi (12 Meja)","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Kerja Pejabat","Meja Kerja Pegawai Non Struktural","1101001135000000000000020161320503010080000009","1101001135000000000000020161320503010080000009","Meja Kerja Pegawai Non Struktural","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,600,000.00","6,600,000.00","Pengadaan APBD","12/31/2016","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","3 Partisi (12 Meja)","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Kerja Pejabat","Meja Kerja Pegawai Non Struktural","1101001135000000000000020161320503010080000010","1101001135000000000000020161320503010080000010","Meja Kerja Pegawai Non Struktural","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,600,000.00","6,600,000.00","Pengadaan APBD","12/31/2016","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","3 Partisi (12 Meja)","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Kerja Pejabat","Meja Kerja Pegawai Non Struktural","1101001135000000000000020161320503010080000011","1101001135000000000000020161320503010080000011","Meja Kerja Pegawai Non Struktural","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,600,000.00","6,600,000.00","Pengadaan APBD","12/31/2016","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","3 Partisi (12 Meja)","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Kerja Pejabat","Meja Kerja Pegawai Non Struktural","1101001135000000000000020161320503010080000012","1101001135000000000000020161320503010080000012","Meja Kerja Pegawai Non Struktural","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,600,000.00","6,600,000.00","Pengadaan APBD","12/31/2016","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","3 Partisi (12 Meja)","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Rapat Pejabat","Meja Rapat Pejabat Eselon III","1101001135000000000000020211320503020050000001","1101001135000000000000020211320503020050000001","Meja Rapat Pejabat Eselon III","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","12,500,000.00","12,500,000.00","Pengadaan APBD","12/31/2021","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Rapat Pejabat","Meja Rapat Pejabat Eselon III","1101001135000000000000020211320503020050000002","1101001135000000000000020211320503020050000002","Meja Rapat Pejabat Eselon III","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","12,500,000.00","12,500,000.00","Pengadaan APBD","12/31/2021","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Rapat Pejabat","Meja Rapat Pejabat Eselon III","1101001135000000000000020211320503020050000003","1101001135000000000000020211320503020050000003","Meja Rapat Pejabat Eselon III","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","12,500,000.00","12,500,000.00","Pengadaan APBD","12/31/2021","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Rapat Pejabat","Meja Rapat Pejabat Eselon III","1101001135000000000000020211320503020050000004","1101001135000000000000020211320503020050000004","Meja Rapat Pejabat Eselon III","    ","","Merk: Tempahan ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","12,500,000.00","12,500,000.00","Pengadaan APBD","12/31/2021","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Rapat Pejabat","Meja Tamu Ruangan Tunggu Pejabat Eselon III","1101001135000000000000020191320503020100000001","1101001135000000000000020191320503020100000001","Meja Tamu Ruangan Tunggu Pejabat Eselon III","    ","","Merk: Nagano Coffe Table Rect Clear Walnut ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,449,000.00","3,449,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Meja Tamu","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Rapat Pejabat","Meja Tamu Ruangan Tunggu Pejabat Eselon III","1101001135000000000000020191320503020100000002","1101001135000000000000020191320503020100000002","Meja Tamu Ruangan Tunggu Pejabat Eselon III","    ","","Merk: Nagano Coffe Table Rect Clear Walnut ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,449,000.00","3,449,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Meja Tamu","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Rapat Pejabat","Meja Tamu Ruangan Tunggu Pejabat Eselon III","1101001135000000000000020191320503020100000003","1101001135000000000000020191320503020100000003","Meja Tamu Ruangan Tunggu Pejabat Eselon III","    ","","Merk: Nagano Coffe Table Rect Clear Walnut ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,449,000.00","3,449,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Meja Tamu","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Rapat Pejabat","Meja Tamu Ruangan Tunggu Pejabat Eselon III","1101001135000000000000020191320503020100000004","1101001135000000000000020191320503020100000004","Meja Tamu Ruangan Tunggu Pejabat Eselon III","    ","","Merk: Porter CT Wood ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,399,000.00","6,399,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Meja Tamu","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Rapat Pejabat","Meja Tamu Biasa","110111003500000000000020231320503020110000001","110111003500000000000020231320503020110000001","Meja Tamu","Multipleks Lapis HPL Taco Blockboard 2 buah  ","","Merk: Tempahan Tipe: Tempahan","-  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","3,607,500.00","3,607,500.00","Pengadaan APBD","11/6/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Rapat Pejabat","Meja Operator","1101001135000000000000020221320503020130000001","1101001135000000000000020221320503020130000001","Meja Operator","    ","","Merk: Meja Operator Tempahan Leter L, ukuran 1 = 0,70 x 0,50 m, ukuran 2 = 1,20 x 0,60 m, HPL Ex.Taco ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,646,350.00","3,646,350.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Meja Rapat","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Rapat Pejabat","Meja Operator","1101001135000000000000020221320503020130000002","1101001135000000000000020221320503020130000002","Meja Operator","    ","","Merk: Meja Operator Tempahan Leter L, ukuran 1 = 0,70 x 0,50 m, ukuran 2 = 1,20 x 0,60 m, HPL Ex.Taco ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,646,350.00","3,646,350.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Meja Rapat","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Rapat Pejabat","Meja Operator","1101001135000000000000020221320503020130000003","1101001135000000000000020221320503020130000003","Meja Operator","    ","","Merk: Meja Operator Tempahan Leter L, ukuran 1 = 0,70 x 0,50 m, ukuran 2 = 1,20 x 0,60 m, HPL Ex.Taco ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,646,350.00","3,646,350.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Meja Rapat","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Meja Rapat Pejabat","Meja Operator","1101001135000000000000020221320503020130000004","1101001135000000000000020221320503020130000004","Meja Operator","    ","","Merk: Meja Operator Tempahan Leter L, ukuran 1 = 0,70 x 0,50 m, ukuran 2 = 1,20 x 0,60 m, HPL Ex.Taco ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,646,350.00","3,646,350.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Meja Rapat","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Kursi Kerja Pejabat","Kursi Kerja Pejabat Eselon II","1101001135000000000000020121320503030040000001","1101001135000000000000020121320503030040000001","Kursi Kerja Pejabat Eselon II","    ","","Merk: Chaiman ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,000,000.00","6,000,000.00","Pengadaan APBD","12/31/2012","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Kursi Kerja Pejabat","Kursi Kerja Pejabat Eselon II","1101001135000000000000020181320503030040000001","1101001135000000000000020181320503030040000001","Kursi Kerja Pejabat Eselon II","    ","","Merk: Wiz W015 AL L ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","5,049,000.00","5,049,000.00","Pengadaan APBD","12/31/2018","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Pimpinan Rapat","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Kursi Kerja Pejabat","Kursi Kerja Pejabat Eselon II","1101001135000000000000020181320503030040000002","1101001135000000000000020181320503030040000002","Kursi Kerja Pejabat Eselon II","    ","","Merk: Wiz W015 AL L ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","5,049,000.00","5,049,000.00","Pengadaan APBD","12/31/2018","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Pimpinan Rapat","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Kursi Kerja Pejabat","Kursi Kerja Pejabat Eselon II","1101001135000000000000020181320503030040000003","1101001135000000000000020181320503030040000003","Kursi Kerja Pejabat Eselon II","    ","","Merk: Wiz W015 AL L ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","5,049,000.00","5,049,000.00","Pengadaan APBD","12/31/2018","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Pimpinan Rapat","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Kursi Kerja Pejabat","Kursi Kerja Pejabat Eselon II","1101001135000000000000020181320503030040000004","1101001135000000000000020181320503030040000004","Kursi Kerja Pejabat Eselon II","    ","","Merk: Wiz W015 AL L ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","5,049,000.00","5,049,000.00","Pengadaan APBD","12/31/2018","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Pimpinan Rapat","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Kursi Kerja Pejabat","Kursi Kerja Pejabat Eselon II","1101001135000000000000020181320503030040000005","1101001135000000000000020181320503030040000005","Kursi Kerja Pejabat Eselon II","    ","","Merk: Wiz W015 AL L ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","5,049,000.00","5,049,000.00","Pengadaan APBD","12/31/2018","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Pimpinan Rapat","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Kursi Kerja Pejabat","Kursi Kerja Pejabat Eselon III","1101001135000000000000020211320503030050000001","1101001135000000000000020211320503030050000001","Kursi Kerja Pejabat Eselon III","    ","","Merk: Umura kursi kantor sandaran tinggi ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,947,000.00","3,947,000.00","Pengadaan APBD","12/31/2021","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Meja dan Kursi Kerja/Rapat Pejabat","Kursi Kerja Pejabat","Kursi Kerja Pejabat Eselon III","1101001135000000000000020211320503030050000002","1101001135000000000000020211320503030050000002","Kursi Kerja Pejabat Eselon III","    ","","Merk: Umura kursi kantor sandaran tinggi ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,947,000.00","3,947,000.00","Pengadaan APBD","12/31/2021","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
